"","logFC","logCPM","LR","PValue","FDR"
"ITGA6",-0.0241935096711074,6.34245118307198,0.0993312882595454,0.752633594725971,0.992064877859756
"TOR1AIP1",0.0247888956582272,6.24837854526592,0.0992848573665013,0.752689526726731,0.992064877859756
"CASC4",-0.0248834141274867,6.26407662614415,0.0990925307004034,0.752921362252355,0.992064877859756
"FBXO31",0.0309961984672272,4.9019287703884,0.0989140184752744,0.753136766869887,0.992064877859756
"PTGS1",0.0425040144641235,4.34550204464229,0.0988035018641256,0.753270230568651,0.992064877859756
"TMEM68",0.0413531576252921,3.43349200125141,0.0987549661013656,0.753328869961281,0.992064877859756
"PKN3",0.0271348066139614,5.57733961124225,0.0985447759348403,0.753582998077843,0.992064877859756
"STAC2",-0.0430290335605166,3.65531657786897,0.0983275426364507,0.753845954669716,0.992064877859756
"MTMR14",0.0245503468902538,6.11611796167299,0.0982732571678291,0.753911715964962,0.992064877859756
"LOC100996842",-0.0541218642059936,2.97259480718801,0.098210388542757,0.753987899809909,0.992064877859756
"ERCC2",-0.028223787693268,5.2418013166429,0.0981755857194093,0.754030085190593,0.992064877859756
"NOP2",-0.106915593015265,0.274728385004324,0.0981441330861639,0.754068216785595,0.992064877859756
"C14orf159",-0.0964434289348194,0.664698550967361,0.0981033907116799,0.754117620773355,0.992064877859756
"IMP3",0.0284468304238759,5.06267070024151,0.0979629540555367,0.754287999910487,0.992064877859756
"CSF2RA",-0.0415152869787838,3.45488010354735,0.0979380624677497,0.754318212617386,0.992064877859756
"EXOSC9",0.0251281859523692,5.88988339755246,0.0977229253182301,0.754579515861263,0.992064877859756
"IL1RAP",-0.0275289419535568,6.20137882643431,0.0976823325394633,0.754628854807419,0.992064877859756
"CCDC124",0.0290714360747708,6.35152867346652,0.0976550994370449,0.754661961893268,0.992064877859756
"SLC39A14",-0.0250593448331497,9.53994755155963,0.097625087658912,0.754698452864624,0.992064877859756
"KHDRBS1",0.0254926613435346,8.66680395795851,0.0975368682948883,0.754805753421759,0.992064877859756
"TMEM161A",0.028606920715505,5.27459336864716,0.0974986203426103,0.754852290672619,0.992064877859756
"EIF5A2",0.042939273861181,3.33328463303963,0.0974451842819954,0.754917324457229,0.992064877859756
"SMYD3",-0.0488101162022707,3.84352323945145,0.0973962330052531,0.754976917260148,0.992064877859756
"RCC1L",0.0263939778176123,5.96159917925358,0.0973658357470626,0.755013930854838,0.992064877859756
"PDZD11",-0.0310041824093623,5.31681779002798,0.097306201292561,0.755086563905527,0.992064877859756
"APPBP2",0.0326421421035606,5.33049092446914,0.0972686173410215,0.755132352624724,0.992064877859756
"CLASRP",0.0291410932657479,5.77132978159018,0.0972641115811825,0.755137842666398,0.992064877859756
"CDADC1",0.049126998993133,3.06922232771318,0.0970394527163823,0.755411755307902,0.992064877859756
"LINC01139",-0.156318120040109,-0.628615668016993,0.0970023333664951,0.755457046106249,0.992064877859756
"CDKN2B",-0.034996845012996,6.29231459392536,0.0969415642689242,0.755531213429557,0.992064877859756
"PDE4DIP",-0.0320240950778627,4.9075428043145,0.0969048625648554,0.755576019389515,0.992064877859756
"C4BPA",0.0681048124901747,2.61707379765916,0.0968711302675285,0.755617208464486,0.992064877859756
"KIAA0513",0.0541442197015133,2.76561054684027,0.0968322491334597,0.755664694325139,0.992064877859756
"TP53BP1",0.0282776807267886,5.61856977382236,0.0968125171491314,0.755688797165867,0.992064877859756
"GRINA",0.0235620652477024,7.37558988006857,0.096812111335737,0.755689292899764,0.992064877859756
"PECR",0.0564715577693477,3.36312244960119,0.0967264927788429,0.75579390838875,0.992064877859756
"ATAD1",0.0236414098328573,6.88087207312023,0.0967149785005956,0.755807981312993,0.992064877859756
"PSMD11",0.0231553283702032,7.31455725032474,0.0967059268472816,0.755819045024982,0.992064877859756
"NCAPH2",0.0247944326596266,6.24992454268859,0.0966903294654191,0.755838110823786,0.992064877859756
"SCAMP2",0.0255475120255772,6.10673084067773,0.096563925550047,0.755992685650511,0.992064877859756
"PLPPR2",-0.0276758772418593,5.40098249958792,0.0965462686779968,0.756014286436832,0.992064877859756
"TAF15",0.0224606853505583,7.14451053869681,0.096489262832101,0.756084040139975,0.992064877859756
"ELF1",0.0312014150855539,5.58435996975108,0.0964839506290884,0.756090541428085,0.992064877859756
"L3MBTL1",-0.0973515200824432,0.747067855507851,0.0964769556360014,0.756099102481841,0.992064877859756
"FBLN1",0.0259995651661542,8.8320366890041,0.0964690062955924,0.756108831958265,0.992064877859756
"PDZD7",0.0841019248760192,1.86915770281123,0.0963808910787307,0.756216708712872,0.992064877859756
"FAM114A1",0.0338737945432282,4.60220451644992,0.0963705668113448,0.756229351934419,0.992064877859756
"UBR2",-0.0252719910166895,6.2794007305822,0.0963690725942592,0.756231181832072,0.992064877859756
"SVOPL",0.0819834033694806,0.820433151967444,0.0962358213214243,0.756394431004336,0.992071519308457
"MRPS24",-0.126095961465631,0.389641595891865,0.0960896903372852,0.756573601906663,0.992071519308457
"ZNF511",0.0709310864387671,2.26243228828471,0.0960326886197755,0.756643532080879,0.992071519308457
"LDAH",-0.0359704220159383,4.18288903874212,0.0959956338523371,0.756689003373852,0.992071519308457
"LOC101929705",-0.0370810012887302,3.84492417417035,0.0959206820784999,0.756781008916176,0.992071519308457
"KIF20A",-0.0255311807852367,6.82650079687356,0.0959042743402954,0.756801155160564,0.992071519308457
"TSC1",-0.0257246952211694,6.17653581568134,0.0958902727834623,0.756818348468254,0.992071519308457
"TRIM35",-0.0298565678066109,5.10569228322907,0.0957830094416838,0.756950108882916,0.992135222915095
"RCOR3",0.02660753178556,5.67348689029964,0.0955997723105249,0.757175381314845,0.992195859508444
"MORN4",-0.0557545099074634,2.44913516108275,0.0955573643107126,0.757227551571724,0.992195859508444
"GLRX5",0.0291962461123421,5.6821829102695,0.0955424712412878,0.757245876012102,0.992195859508444
"ARFRP1",0.0348737685978253,4.85855535244891,0.0954172307446122,0.75740003392415,0.992231901142196
"MIR671",0.0243261926241899,6.26532098174751,0.0950885112483171,0.757805181053041,0.992231901142196
"UCK1",-0.0287491888769043,5.02650406329397,0.0950556391547248,0.757845738098231,0.992231901142196
"FLVCR1-AS1",0.0948958539897939,0.73643803770813,0.0948064615106352,0.758153419384327,0.992231901142196
"ZNF780A",0.0586816061864361,3.05321793298022,0.0946597637683562,0.758334766892673,0.992231901142196
"ITGAV",-0.0237425978831651,8.07975285400599,0.0946007175849104,0.758407803103724,0.992231901142196
"SRPK2",0.0255986188076518,5.92653059363627,0.0944535039926286,0.758590005262399,0.992231901142196
"SYNGR2",0.028973687294102,6.2715446516641,0.0943397592156714,0.758730890449611,0.992231901142196
"RING1",-0.0294976578507852,5.31799939253414,0.0943359443617027,0.758735617168652,0.992231901142196
"PDE6D",0.0401373259130661,3.71501837315235,0.0943201468733923,0.758755191846162,0.992231901142196
"MCTP2",-0.0370708689732387,4.56374828784961,0.0943104010910085,0.758767268745843,0.992231901142196
"ZNF354A",-0.0422074264493974,3.61917790024443,0.0942951015465985,0.758786229202838,0.992231901142196
"SNORD17",0.104494476240077,0.258195750868307,0.0942636435477358,0.758825219838223,0.992231901142196
"ZNF557",-0.0408926306825077,3.77237660657888,0.0941717928757697,0.758939104964795,0.992231901142196
"MIR6727",-0.0244480068189811,6.51460814196414,0.0941297682157973,0.758991231364785,0.992231901142196
"STAMBPL1",0.0275914476587719,5.40579214159447,0.0940927709409607,0.759037132453356,0.992231901142196
"KIAA0586",0.0394862072245861,4.61707769923523,0.0940728190440048,0.75906189009856,0.992231901142196
"FKBP9",0.0337409787097642,5.19669319910043,0.0940358912023846,0.759107720207945,0.992231901142196
"GPHN",0.0342530173940267,4.14683580899795,0.0939843760607175,0.759171670656129,0.992231901142196
"USP10",-0.0235822435251345,6.5006841423051,0.0939388437828086,0.759228209993995,0.992231901142196
"SLC25A46",-0.0226975142225651,6.70562137338237,0.0939205971182702,0.759250871849157,0.992231901142196
"SLC35F6",-0.0308568302971921,6.24222189396964,0.0937789264431963,0.759426904917095,0.992231901142196
"ALPL",-0.0558336171317613,3.10250096905656,0.0936574629821481,0.759577945320743,0.992231901142196
"PXMP2",0.0835656184895257,1.14930892372777,0.0935304851097927,0.759735957484776,0.992231901142196
"C7orf73",-0.0299050513084364,4.95008816951971,0.0934292382653417,0.759862033842747,0.992231901142196
"TMEM260",0.0541176748250286,2.69704215367566,0.0932321114243488,0.760107718021929,0.992231901142196
"TMEM44",-0.0331009543385173,4.37077404981865,0.0932291051785699,0.760111466979467,0.992231901142196
"NBL1",-0.0375792367908563,5.00563720424067,0.0931712449398958,0.760183634829487,0.992231901142196
"ANPEP",-0.0306439582283237,4.64952033837605,0.0931137222195284,0.760255405986516,0.992231901142196
"BRCC3",0.0268251738072682,5.24804014394375,0.0930244191904184,0.760366877497666,0.992231901142196
"AP3S2",0.0364327400327325,4.21437835175167,0.093016984620427,0.76037616025346,0.992231901142196
"PALMD",0.115274250909064,1.13633396638526,0.0930048395178513,0.760391325421911,0.992231901142196
"NDUFB8",0.0577200171873326,2.37249499325021,0.0929431610588041,0.760468357884346,0.992231901142196
"IVD",-0.0302329572290347,5.50869692521676,0.0929194945179503,0.760497923300708,0.992231901142196
"NUP160",-0.0244132728747113,7.30802875116732,0.0928384740598389,0.760599169243169,0.992231901142196
"TGIF1",-0.0236891331660174,6.22226428996041,0.092763795300093,0.76069253315037,0.992231901142196
"RCL1",0.0265049697556971,5.37795952593041,0.0927441057781202,0.760717155969015,0.992231901142196
"KIAA0907",-0.0339699270776422,5.79832852279249,0.0926868270646963,0.760788802360919,0.992231901142196
"AHCYL2",-0.0403259318027996,3.69821617349043,0.0925938107359805,0.760905202276217,0.992231901142196
"GTF2E1",0.0507902548176891,3.18291670016426,0.0924780347070788,0.761050172776438,0.992231901142196
"FBXO30",0.0288925734598692,7.40206700757286,0.0924152490086305,0.761128832189076,0.992231901142196
"SSFA2",-0.0293393021482124,8.02084752181273,0.0923936379216457,0.761155913824059,0.992231901142196
"MIR2277",-0.0366952659082916,3.85965782416323,0.0922460986938667,0.761340893074758,0.992231901142196
"UBR1",-0.0304220323593426,5.87170402517067,0.0922453142147361,0.761341877057495,0.992231901142196
"PPM1H",-0.0354229818714811,4.30109005668489,0.0922166558186936,0.761377826802972,0.992231901142196
"RHOD",-0.0431888637274811,3.05819962786972,0.0921919678756167,0.761408800813872,0.992231901142196
"NUTM2B-AS1",0.0296254995730943,4.93887941848535,0.092168079555945,0.761438775912678,0.992231901142196
"LIPT2",-0.138677809340608,0.397283149156313,0.0921577428631952,0.761451747725077,0.992231901142196
"TDP1",-0.0321630859797793,4.36815442981441,0.0920942704488699,0.7615314185033,0.992231901142196
"IL11RA",-0.120746524017881,-0.0603827970878022,0.0920361879271692,0.761604350147588,0.992231901142196
"IFT27",0.0811371038345788,1.97007598188848,0.0919557048139259,0.761705450770783,0.992231901142196
"FER",-0.0358812345937991,6.7662551825813,0.0918984722268892,0.761777374133191,0.992231901142196
"GDAP1",0.0488326064856074,3.23407529660542,0.0918740832941829,0.761808030782161,0.992231901142196
"RASA1",-0.0354492072631598,4.87946856282598,0.0915888632957831,0.762166879796616,0.992231901142196
"EIF4E2",0.0257483737349259,5.7540846163431,0.0915299094606397,0.762241128492428,0.992231901142196
"ELK3",-0.0256549398962173,5.62216514973824,0.0913074281912003,0.762521565191759,0.992231901142196
"MIR198",-0.0266045193525262,6.00000291119349,0.0913046227730572,0.762525103788689,0.992231901142196
"IQCD",0.081424002840969,1.09299513099625,0.0912692237127706,0.762569759273926,0.992231901142196
"SPAG16",-0.0415977821157406,3.59788557684845,0.0911598699376164,0.762707767453579,0.992231901142196
"RNF223",0.0780160126614682,1.59751926943073,0.0910665810279152,0.762825572637634,0.992231901142196
"HTRA3",-0.0362186141524612,4.40865062506455,0.0909777247460868,0.762937841534366,0.992231901142196
"HSDL2",0.025565109296632,6.56966783016924,0.0909338026330602,0.762993358713207,0.992231901142196
"SAYSD1",-0.0533690711732699,3.01379333563121,0.0908606571109267,0.763085846505489,0.992231901142196
"TGFA",-0.0877681976406336,0.261447473410134,0.0905590157011948,0.763467682270563,0.992231901142196
"LRFN3",0.0678661579455911,1.91100909592683,0.0904959042187983,0.76354766026298,0.992231901142196
"FAM96B",-0.0260500723809754,5.47970628979794,0.0904609109922845,0.763592018517157,0.992231901142196
"VPS33B",-0.0942640666415473,0.407190146728704,0.0903233621547321,0.763766469449442,0.992231901142196
"ZNF703",0.0400664584313418,4.32711000282896,0.0902712191307842,0.763832639446764,0.992231901142196
"DGKG",0.132514256835672,-0.152656185791496,0.0902684938674749,0.763836098404925,0.992231901142196
"HIST1H2BG",-0.106680882726644,0.769960229787197,0.0902370960867209,0.763875953196712,0.992231901142196
"NBEAL1",-0.0349691379504948,4.46758312722792,0.0901218228423097,0.764022340217199,0.992231901142196
"C1D",-0.0339446326549184,4.50665216699627,0.0901102286578634,0.764037069473169,0.992231901142196
"TMPRSS3",-0.048488564419255,3.05598131353874,0.09003946877632,0.764126985249092,0.992231901142196
"LOC107986927",-0.0950280228405306,0.998202392438646,0.0899956535098632,0.764182681356076,0.992231901142196
"CSNK1G3",0.0234798385452421,6.46659026852845,0.0899797712408734,0.764202873871543,0.992231901142196
"FBXW5",0.021926231623616,7.42872090555765,0.0899790629425965,0.764203774438237,0.992231901142196
"EPS8L1",0.0462507418125858,3.36642981421852,0.0899494394980263,0.764241442662715,0.992231901142196
"TFAP2E",-0.083570041123822,0.503644633333916,0.0897366609920436,0.764512203898334,0.992231901142196
"NBR2",0.0401075440771805,3.38680428730444,0.0897252446930041,0.764526741053756,0.992231901142196
"C16orf72",0.0219465884910096,7.18491202570063,0.0896733413982815,0.76459284578341,0.992231901142196
"NANP",-0.041162856543797,3.76059705596547,0.0895030516755355,0.764809875563111,0.992231901142196
"GGA3",-0.0291405360531003,4.97074343816939,0.0894915919483878,0.764824488759713,0.992231901142196
"NEU1",0.0289750803759124,5.98059555540423,0.0894306998080037,0.764902154206177,0.992231901142196
"RYR3",0.0694553111117826,1.97908961877252,0.08920968087451,0.765184297141433,0.992231901142196
"PIK3R1",-0.0439890199534553,3.84704365590852,0.0888770907721792,0.765609585239967,0.992231901142196
"ALDH16A1",0.0333274737103937,5.04393048695102,0.0888689933738371,0.765619950304525,0.992231901142196
"RAB18",0.0253833610653658,6.22357228836453,0.0888561915229218,0.765636338346782,0.992231901142196
"FBXO17",0.0405010744487581,4.25552338314409,0.0887914939929821,0.765719179310456,0.992231901142196
"LRPPRC",0.0234922983105149,9.42083232753301,0.088732617991667,0.765794594749952,0.992231901142196
"CD47",-0.0292731614222311,4.7111561873193,0.0886748505481252,0.765868616695854,0.992231901142196
"THUMPD3",-0.0233021296349393,6.9114522413781,0.0886666185079932,0.765879167189652,0.992231901142196
"MTUS2",-0.0886365833449708,1.76030434448679,0.0884796995763892,0.766118873206658,0.992231901142196
"MIGA2",0.0319600814047483,4.69037277469198,0.0883866470533121,0.766238307105775,0.992231901142196
"CYSTM1",-0.0327280689173742,6.13209449745371,0.0883859764630159,0.766239168063805,0.992231901142196
"LOC101928143",0.02598231877593,5.97224984932527,0.0882093018668542,0.766466121151717,0.992231901142196
"MIS18A",0.045211118572812,3.91264289208749,0.0881608326078762,0.766528427138841,0.992231901142196
"CNKSR3",-0.0375858961102966,3.89407386103071,0.0881577761945902,0.766532356704208,0.992231901142196
"PATL1",-0.0245725244763941,7.14397374573708,0.0881325684146361,0.766564768636247,0.992231901142196
"SH2B1",-0.0239512356461614,5.94399696409613,0.0880908162108436,0.766618464334037,0.992231901142196
"DNMT3B",-0.0467207319352203,3.17167671082711,0.087968899049919,0.76677533599458,0.992231901142196
"SLC12A2",-0.0285702359574198,5.06108117540224,0.0879167158974035,0.766842516564271,0.992231901142196
"LRCH4",-0.049900608128227,2.62647282837015,0.0877268480451838,0.767087135566645,0.992231901142196
"HIST1H1E",0.111904291341647,0.351744151559753,0.0876466977220076,0.767190484826637,0.992231901142196
"ENAH",-0.0227513633447888,8.28605208248197,0.0874743185257429,0.767412932216247,0.992231901142196
"FKRP",0.0321672537526099,4.83814229004964,0.0874368893752697,0.767461264294926,0.992231901142196
"WDR5B",-0.0472758462902536,2.78190183567786,0.0874169582645026,0.767487005830774,0.992231901142196
"GAREM1",0.0925950309656789,0.968601970801612,0.0874129867228213,0.767492135559015,0.992231901142196
"LARS2",-0.0333305278998332,4.53555034057297,0.0873356257154576,0.767592081976962,0.992231901142196
"TEFM",-0.0535736848513016,2.60809121737103,0.0873297405369602,0.767599687292769,0.992231901142196
"RDH13",-0.0667500131061536,1.62857884732424,0.0871898143079424,0.767780593705801,0.992231901142196
"NR2F6",-0.0242153141392374,5.80338087126011,0.0869758329298733,0.768057549264873,0.992231901142196
"UBR3",-0.0309915065736854,5.70956159622157,0.0869197422454366,0.768130208541728,0.992231901142196
"ZNF189",0.0362920807131778,4.41029876129983,0.0868738060954195,0.768189732724458,0.992231901142196
"LINC01391",0.077821674658512,0.7864884350121,0.086867574207913,0.768197809338031,0.992231901142196
"ALDH2",-0.0321204156174624,4.34158814935358,0.086796352888042,0.768290135538013,0.992231901142196
"LOC102724023",0.115069484565113,0.87899618809089,0.0867602039256301,0.768337012205089,0.992231901142196
"LINC00540",0.0698496504708541,1.4120111297172,0.0866964246257105,0.768419744782572,0.992231901142196
"ARHGDIA",-0.0229001935252208,6.91284644857276,0.0866901177474215,0.768427927670742,0.992231901142196
"TRIM23",-0.0329404765403392,4.52558997670656,0.0865807987517719,0.768569815528784,0.992231901142196
"LOC102724159",0.0446984850932047,3.00195141702478,0.0863347497741489,0.768889525112119,0.992231901142196
"MIR6755",-0.0287008748241447,5.1835270723689,0.0861267094294007,0.769160233628658,0.992231901142196
"USP21",0.03033466819168,4.91852298984734,0.0860375467336354,0.769276363589012,0.992231901142196
"XRCC4",0.0406090102528979,3.66808778731744,0.0859549288511907,0.769384027602873,0.992231901142196
"NADK",-0.0211140992065638,7.2287766957216,0.0858448218345984,0.769527601634943,0.992231901142196
"RCHY1",0.029125981882678,4.93479958882907,0.0858087894648261,0.769574607750673,0.992231901142196
"PDLIM7",0.0222024242169263,7.36950930859687,0.0857490180450498,0.769652606339721,0.992231901142196
"ZBTB47",-0.057946203274772,2.94559391800588,0.0856094153319127,0.769834895654971,0.992231901142196
"PIN1",-0.0248611275583113,5.71943727771358,0.0854357644811863,0.770061869400166,0.992231901142196
"TMEM177",-0.0666455996610914,2.26170788529979,0.08541586615463,0.770087893880981,0.992231901142196
"GNA13",-0.022390017287308,7.83945987389962,0.0853980732403272,0.770111167536888,0.992231901142196
"SLC18B1",0.0310636733780877,4.48844534542589,0.0852862778468761,0.770257459452375,0.992231901142196
"YES1",0.0212945044710465,6.80572028791812,0.0852732172405704,0.770274556935733,0.992231901142196
"IFT140",-0.0382467186881229,4.08642051165368,0.0852075469165001,0.770360546713422,0.992231901142196
"ATG16L1",-0.0317945221711786,5.39929064857932,0.0851706479201919,0.770408878632053,0.992231901142196
"HDAC5",-0.0260025272750054,5.32146170598438,0.0851518198632117,0.770433544821962,0.992231901142196
"RNF26",0.0334532637825504,4.63557600709459,0.0849600817681972,0.770684905031719,0.992231901142196
"IFT57",-0.0427605553171471,3.45669343668868,0.084904404632475,0.77075795295229,0.992231901142196
"ANGPT1",-0.0576246266048381,2.11582737761592,0.0848565576079903,0.770820748597464,0.992231901142196
"MRPL41",0.0327488905648809,5.52088293709481,0.0848531001432935,0.77082528700558,0.992231901142196
"SNUPN",-0.0345897277534478,4.02084068183547,0.0848174421510768,0.770872098982584,0.992231901142196
"NDUFA11",0.0445093519273619,3.25767445088197,0.0847958237108175,0.770900484968765,0.992231901142196
"LYST",-0.0378625210232968,4.67793440407447,0.0847398717983756,0.770973970582365,0.992231901142196
"FANCB",0.0441862676878017,3.39756171885653,0.0847114090975918,0.771011362764068,0.992231901142196
"LSM14B",-0.0294901637484691,5.89806793044879,0.0846475387881185,0.771095295640062,0.992231901142196
"PSMD10",0.0269682310840254,5.72759273985409,0.0846221655283741,0.771128648531346,0.992231901142196
"C17orf80",0.0265640856353183,4.99761471805566,0.0845931258919519,0.771166827493641,0.992231901142196
"TFDP2",0.0267178042362765,5.23142753793616,0.0845473487561659,0.771227026000266,0.992231901142196
"STX2",-0.027433737838024,5.02987888463053,0.0844894192255463,0.771303230664863,0.992231901142196
"ZP3",0.0336364420844703,4.45857177323322,0.0844872608954716,0.771306070434618,0.992231901142196
"MSC-AS1",0.0534168061969479,2.60091405352147,0.0844691603055705,0.771329887389387,0.992231901142196
"TBC1D9",-0.0258120846855838,5.54610885606729,0.0844306916667996,0.771380514038436,0.992231901142196
"ZNF484",-0.0537447572952165,2.3244685927904,0.0843630420026122,0.771469574719374,0.992231901142196
"EVI5",-0.0350705912684249,4.41046007807844,0.0843559881159601,0.771478863379441,0.992231901142196
"TSSK6",0.0930124637629322,0.960427019454878,0.0842305832985959,0.771644068601808,0.992231901142196
"POLA1",0.024856588819171,6.44790494581474,0.0842158382647042,0.771663502105478,0.992231901142196
"MAP1S",-0.0320052239995117,4.26640290340033,0.0840328791681877,0.771904790195162,0.992231901142196
"NEXN",0.0248865963399468,5.45711133061901,0.0840253859513034,0.77191467838361,0.992231901142196
"PPIL6",0.0913891598080425,0.101979464395461,0.083993721794005,0.771956468272854,0.992231901142196
"LY6K",-0.0264398183715109,5.4924086582129,0.0839219947327976,0.772051164182602,0.992231901142196
"YME1L1",0.0211923664544039,7.86860557612774,0.0835870104675256,0.772494000838524,0.992231901142196
"CLK4",0.0260143880890169,5.29396211679154,0.0835814092230258,0.772501413640441,0.992231901142196
"SERPINB6",0.0221547523396656,8.09932625049933,0.0835556583930082,0.77253549628076,0.992231901142196
"VPS18",-0.0267769436194431,5.11213203795568,0.0835136206794758,0.772591147737613,0.992231901142196
"FNBP1L",-0.023311998390222,6.28275256661451,0.0834889410026918,0.772623826898266,0.992231901142196
"FAM105A",0.0262515045202685,5.80459534538044,0.0834843925885735,0.772629850172052,0.992231901142196
"ROCK1",-0.0231168606853367,6.93417915803476,0.0834213380209388,0.772713369009483,0.992231901142196
"CHMP1A",-0.0227471785161107,5.98150329622586,0.0833270649553466,0.772838302073816,0.992231901142196
"CHORDC1",-0.024645214937395,6.84731703900715,0.083284421537499,0.772894839364311,0.992231901142196
"SLC25A10",-0.0408848955638636,3.90244083426743,0.0832719607386494,0.772911363040683,0.992231901142196
"COPS2",0.022023316921069,7.64776299535797,0.0832404003533753,0.772953219768358,0.992231901142196
"FAM58A",0.0394307876150921,4.45112242919545,0.0832111359350947,0.772992039167696,0.992231901142196
"XYLT2",-0.0621576596994018,2.92216334872062,0.083167647119998,0.773049740962762,0.992231901142196
"MIS18BP1",0.0248064282571546,5.68866000821154,0.0830938691708756,0.773147668350646,0.992231901142196
"C6orf106",0.0222166657224376,7.20547604643274,0.0828447056206532,0.773478738079947,0.992231901142196
"KXD1",-0.0276481914877491,5.05635541062198,0.0827825287733124,0.773561438010653,0.992231901142196
"PIP4K2C",-0.0261334659805675,5.56084490830366,0.082776356024592,0.773569650070168,0.992231901142196
"MIR632",0.0207693021077328,7.49721865894039,0.0827388933242972,0.773619496556263,0.992231901142196
"LOC645513",-0.0438658698027052,2.98930107885994,0.0826439829498042,0.773745835511617,0.992231901142196
"ACYP1",0.0441170244865977,2.91527778314261,0.0826330568965312,0.773760384653798,0.992231901142196
"UBE2F",-0.0432987008771659,3.03376800077452,0.0825982657899014,0.773806719460598,0.992231901142196
"PQLC2",0.0266873953130103,4.97887884480339,0.0824374371859333,0.774021048458221,0.992231901142196
"ORMDL3",0.0318420646019055,4.29192536624216,0.0824098994797708,0.774057769397986,0.992231901142196
"LINC01270",0.0615132193256895,2.32782148345705,0.0823605697996772,0.774123566073715,0.992231901142196
"PUS3",0.0311750778237021,4.37934109849589,0.0823199390518283,0.774177776000903,0.992231901142196
"TPM4",0.0232595943832704,9.52232320156018,0.0822548188485115,0.774264690199632,0.992231901142196
"CHUK",0.0249360887627001,5.95932147691019,0.0822518665550076,0.774268631429199,0.992231901142196
"LETM2",0.0860045864884733,1.54048643098033,0.0821281963254314,0.774433796555367,0.992231901142196
"IBTK",0.0214183393725739,7.94301379833901,0.0820638202670168,0.774519825880243,0.992231901142196
"RASD2",0.0798941970918799,0.783606882257909,0.0820373434790986,0.774555218888215,0.992231901142196
"CCDC117",-0.0335823367008656,4.51727954672212,0.0819944155993397,0.774612616128731,0.992231901142196
"MCRIP1",0.0550170125698468,2.51999087021217,0.081977347729179,0.774635441447592,0.992231901142196
"EIF2B2",-0.0251559418956427,5.42314886895003,0.0817458394413295,0.774945297944814,0.992231901142196
"H2AFY",0.0211306158329837,7.28173298424745,0.0816392372220385,0.775088136626008,0.992231901142196
"TEX36",-0.108299909036538,-0.0331293369683971,0.0815820738250528,0.775164772680977,0.992231901142196
"RIOX2",-0.0288124774709491,5.12434361029677,0.0815351399790565,0.775227716209989,0.992231901142196
"GTPBP8",0.028351882251429,4.72618023739381,0.081485384954223,0.775294464653677,0.992231901142196
"CYP26B1",0.037198866525615,3.95388561633035,0.0812846842915498,0.775563936965019,0.992231901142196
"POLR2J4",-0.0798055549218215,0.867674253584927,0.0812653345333052,0.775589936073234,0.992231901142196
"GNG5",0.0405378231828148,3.49782183041712,0.0812505490344408,0.775609804716024,0.992231901142196
"SERAC1",0.0422952658796738,2.98132892414289,0.0812000633529335,0.775677661733136,0.992231901142196
"SLC51A",-0.0915306540652958,0.194495288563206,0.0811487776883908,0.775746617351743,0.992231901142196
"PTRHD1",0.038731714053162,3.46860346160815,0.0811077706190559,0.775801769940534,0.992231901142196
"LOC100288175",-0.0431478446512132,3.26818646135207,0.0810985888099696,0.775814121109188,0.992231901142196
"VCPKMT",0.0367408687553017,3.51317767034218,0.0810896107887847,0.775826198877748,0.992231901142196
"HAUS5",-0.0272258519022756,4.7997986882156,0.0810260936699461,0.775911666540897,0.992231901142196
"ETV4",-0.0257081879813991,6.46571941942827,0.0809711047885457,0.775985687989693,0.992231901142196
"HTR1D",-0.0372732113600479,3.78664635392115,0.0809575948549259,0.776003878093599,0.992231901142196
"F2RL1",0.0380678820216577,3.65248647091226,0.0809439837827024,0.776022206032157,0.992231901142196
"ETFDH",0.0279419815340356,4.85174202318761,0.0807869115810425,0.776233831652741,0.992231901142196
"CNST",0.0277736100418327,5.87398004216034,0.0806833014322272,0.776373548819421,0.992231901142196
"OPA1",-0.0219247745737555,7.1183944951848,0.080658692959048,0.776406747325338,0.992231901142196
"LDHA",0.0248240777934058,11.0367919941087,0.0805726450345787,0.776522874879772,0.992231901142196
"PSEN1",0.0224663320114308,6.08408620990643,0.0805624582414328,0.776536627088295,0.992231901142196
"ROGDI",0.0539799118355293,2.04600434880803,0.0805613589695018,0.776538111165639,0.992231901142196
"MIR1182",-0.0617155338872312,1.72011545653465,0.0804964267986044,0.776625792571999,0.992231901142196
"RHBDD3",0.0333075110695127,3.99782280463739,0.0804828145828673,0.776644178724175,0.992231901142196
"EIF4B",0.0247293966533668,10.6766585105396,0.0804516699438409,0.776686252411117,0.992231901142196
"PRKAR2A",-0.0223231695607894,7.50827056440259,0.0804360957814261,0.776707295044372,0.992231901142196
"FAM86JP",0.139686419222533,-0.122967804964557,0.0804146051123116,0.776736335229487,0.992231901142196
"RALGPS2",-0.0279039991332594,5.22371664544089,0.0803989952996478,0.776757431284667,0.992231901142196
"TEX30",0.0505119904157912,3.15424099710132,0.0802653680361107,0.776938113949772,0.992231901142196
"TMEM242",-0.0316633061011356,4.93889026067536,0.0801528671920604,0.777090356768748,0.992231901142196
"CALR",0.028785576218513,11.5170799226663,0.0800996634856119,0.777162395376824,0.992231901142196
"FRYL",-0.0427236710806248,5.67936928784303,0.0800534022121511,0.777225054833635,0.992231901142196
